source_file,scenario_id,experiment,repeat_number,status,pipeline,num_entities,num_cores,num_variables,layers,steps,learning_rate,mixer_type,init_strategy,init_gamma,init_beta,random_seed,top_k,penalty,penalty_multiplier,weight_distribution,qubit_max,sorting_strategy,energy,brute_force_energy,feasible,optimal,optimality_gap,solve_time_ms,max_probability,convergence_iterations_to_final_tol,max_subqubo_convergence_iterations_to_final_tol,num_sub_qubos,all_sub_qubos_feasible,load_imbalance,recorded_sa_energy,recorded_sa_gap
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.7,D1,4,success,iterative,10,2,20,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-50.5,-50.5,True,True,0.0,5699.206370000411,,,6,4,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.7,D1,5,success,iterative,10,2,20,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-50.5,-50.5,True,True,0.0,5679.245914999228,,,6,4,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.1,D3,1,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,6,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3398.4555920001185,,,15,2,True,2.220446049250313e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.1,D3,2,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,6,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3356.490675000259,,,15,2,True,2.220446049250313e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.1,D3,3,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,6,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3263.851421000254,,,15,2,True,2.220446049250313e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.1,D3,4,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,6,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3333.6244500001158,,,15,2,True,2.220446049250313e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.1,D3,5,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,6,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3254.1449480004303,,,15,2,True,2.220446049250313e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.2,D3,1,success,default,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,12,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3631.4173159998973,0.015636453043179722,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.2,D3,2,success,default,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,12,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3712.9796029998943,0.015636453043179722,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.2,D3,3,success,default,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,12,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3591.9347359999847,0.015636453043179722,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.2,D3,4,success,default,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,12,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3482.92322899988,0.015636453043179722,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D3.2,D3,5,success,default,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,20,5.0,,,12,COUPLING_DESCENDING,-31.125,-31.125,True,True,0.0,3489.4725899998775,0.015636453043179722,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.1,D4,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,WEIGHT_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4442.43106499971,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.1,D4,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,WEIGHT_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4382.324928000344,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.1,D4,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,WEIGHT_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4580.011535000267,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.1,D4,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,WEIGHT_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4491.867966999962,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.1,D4,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,WEIGHT_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4578.137239000171,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.2,D4,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4469.6726930001205,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.2,D4,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4420.5976630000805,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.2,D4,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4526.515089999975,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.2,D4,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4549.155244999838,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D4.2,D4,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4467.8288480004085,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.1,D6,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,1,5.0,,,6,COUPLING_DESCENDING,-40.9006,-40.924800000000005,True,False,0.0005913284854173253,4407.810580999467,,,9,3,True,0.22000000000000008,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.1,D6,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,1,5.0,,,6,COUPLING_DESCENDING,-40.9006,-40.924800000000005,True,False,0.0005913284854173253,4591.2076329996125,,,9,3,True,0.22000000000000008,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.1,D6,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,1,5.0,,,6,COUPLING_DESCENDING,-40.9006,-40.924800000000005,True,False,0.0005913284854173253,4586.327666000216,,,9,3,True,0.22000000000000008,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.1,D6,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,1,5.0,,,6,COUPLING_DESCENDING,-40.9006,-40.924800000000005,True,False,0.0005913284854173253,4498.930519000169,,,9,3,True,0.22000000000000008,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.1,D6,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,1,5.0,,,6,COUPLING_DESCENDING,-40.9006,-40.924800000000005,True,False,0.0005913284854173253,4489.704230999905,,,9,3,True,0.22000000000000008,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.2,D6,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,3,5.0,,,6,COUPLING_DESCENDING,-40.924800000000005,-40.924800000000005,True,True,0.0,4402.1405030002825,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.2,D6,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,3,5.0,,,6,COUPLING_DESCENDING,-40.924800000000005,-40.924800000000005,True,True,0.0,4630.029410000134,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.2,D6,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,3,5.0,,,6,COUPLING_DESCENDING,-40.924800000000005,-40.924800000000005,True,True,0.0,4563.534041999901,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.2,D6,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,3,5.0,,,6,COUPLING_DESCENDING,-40.924800000000005,-40.924800000000005,True,True,0.0,4487.5430730003245,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.2,D6,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,3,5.0,,,6,COUPLING_DESCENDING,-40.924800000000005,-40.924800000000005,True,True,0.0,4624.668682000447,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.3,D6,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,5,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4224.618459999874,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.3,D6,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,5,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4182.595972999934,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.3,D6,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,5,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4205.36650799977,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.3,D6,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,5,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4122.770246999153,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.3,D6,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,5,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4182.859834000283,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.4,D6,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,10,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4114.670750999721,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.4,D6,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,10,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4125.601125999765,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.4,D6,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,10,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4184.520060000523,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.4,D6,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,10,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4088.2326740006647,,,9,3,True,1.1102230246251565e-16,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D6.4,D6,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,10,5.0,,,6,COUPLING_DESCENDING,-40.9248,-40.924800000000005,True,True,0.0,4118.884782999885,,,9,3,True,1.1102230246251565e-16,,
run_20260627_142003_9cb1a45d_results.jsonl,T5.1,T5,1,success,iterative,13,2,26,1,50,0.05,xy,,0.5,0.5,,10,5.0,,,8,COUPLING_DESCENDING,-65.00098855555555,,True,,,2554.658132999748,,,1,4,True,0.0032500000000000064,-65.00098855555555,0.0
